2.4539,0,43,45,48.0525,1.0493,1.0572,0,0,0,30.4635,32.2498,0,0,0,0.1747,1,0,398.259,50673,1.3282,0,0
2.4539,0,43,45,48.0626,1.0486,1.0515,0,0,0,30.0341,32.1505,0,0,0,0.1747,1,0,398.852,50674,1.3282,0,0
2.4539,0,43,45,48.1537,1.0438,1.0598,0,0,0,30.6027,32.5195,0,0,0,0.1747,1,0,398.759,50675,1.3282,0,0
2.4539,0,43,45,48.1292,1.0401,1.055,0,0,0,30.735,32.9647,0,0,0,0.1747,1,0,399.191,50676,1.3282,0,0
2.4539,0,43,45,48.0945,1.0461,1.0522,0,0,0,30.3868,32.0739,0,0,0,0.1747,1,0,398.605,50677,1.3282,0,0
2.4539,0,43,45,48.2636,1.046,1.0537,0,0,0,30.052,32.9995,0,0,0,0.1747,1,0,398.63,50678,1.3282,0,0
2.4539,0,43,45,48.1436,1.0449,1.054,0,0,0,30.0061,32.8336,0,0,0,0.1747,1,0,398.586,50679,1.3282,0,0
2.4539,0,43,45,48.1436,1.0434,1.0596,0,0,0,30.771,32.0647,0,0,0,0.1747,1,0,398.488,50680,1.3282,0,0
2.4539,0,43,45,48.1827,1.0403,1.0512,0,0,0,30.2873,32.6027,0,0,0,0.1747,1,0,398.377,50681,1.3282,0,0
2.4539,0,43,45,48.1769,1.0422,1.0582,0,0,0,30.1092,33.0193,0,0,0,0.1747,1,0,398.333,50682,1.3282,0,0
2.4539,0,43,45,48.2188,1.0468,1.0558,0,0,0,31.088,32.093,0,0,0,0.1747,1,0,399.068,50683,1.3282,0,0
2.4539,0,43,45,48.1581,1.0471,1.0581,0,0,0,30.4682,33.0376,0,0,0,0.1747,1,0,398.333,50684,1.3282,0,0
2.4539,0,43,45,48.1364,1.0416,1.0572,0,0,0,30.6317,32.3599,0,0,0,0.1747,1,0,397.902,50685,1.3282,0,0
2.4539,0,43,45,48.1566,1.0485,1.0582,0,0,0,30.2871,33.0872,0,0,0,0.1747,1,0,398.093,50686,1.3282,0,0
2.4539,0,43,45,48.3128,1.0417,1.0506,0,0,0,30.6502,32.6679,0,0,0,0.1747,1,0,398.772,50687,1.3282,0,0
2.4539,0,43,45,48.2839,1.0462,1.0587,0,0,0,30.8017,32.3259,0,0,0,0.1747,1,0,398.772,50688,1.3282,0,0
2.4539,0,43,45,48.1971,1.0491,1.0537,0,0,0,30.4706,32.483,0,0,0,0.1747,1,0,398.648,50689,1.3282,0,0
2.4539,0,43,45,48.1913,1.0489,1.0594,0,0,0,30.9821,32.6998,0,0,0,0.1747,1,0,398.802,50690,1.3282,0,0
2.4539,0,43,45,48.1754,1.0434,1.0529,0,0,0,30.8617,32.7609,0,0,0,0.1747,1,0,398.95,50691,1.3282,0,0
2.4539,0,43,45,48.2897,1.0473,1.056,0,0,0,30.5038,32.0025,0,0,0,0.1747,1,0,398.759,50692,1.3282,0,0
2.4539,0,43,45,48.2318,1.0459,1.0554,0,0,0,30.2292,33.0771,0,0,0,0.1747,1,0,398.722,50693,1.3282,0,0
2.4539,0,43,45,48.0858,1.0476,1.0546,0,0,0,30.0761,32.3252,0,0,0,0.1747,1,0,399.265,50694,1.3282,0,0
2.4539,0,43,45,48.093,1.0499,1.0526,0,0,0,30.1222,32.4197,0,0,0,0.1747,1,0,399.321,50695,1.3282,0,0
2.4539,0,43,45,47.9889,1.0418,1.0577,0,0,0,30.8316,32.8081,0,0,0,0.1747,1,0,399.296,50696,1.3282,0,0
2.4539,0,43,45,48.0959,1.0458,1.0561,0,0,0,30.9923,32.938,0,0,0,0.1747,1,0,398.698,50697,1.3282,0,0
2.4539,0,43,45,48.0959,1.0431,1.0589,0,0,0,30.3512,33.0745,0,0,0,0.1747,1,0,398.957,50698,1.3282,0,0
2.4539,0,43,45,48.0641,1.0403,1.0579,0,0,0,30.2179,33.0203,0,0,0,0.1747,1,0,399.123,50699,1.3282,0,0
